,accuracy,condition,child,target_word,age,Unnamed: 0,Target,Near Distractor,Random 1,Random 2,aoa,response,response_type
1547,1,photo,33,pencil,4.682191781,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1548,1,photo,34,pencil,5.246575342,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1549,1,photo,35,pencil,3.983561644,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1550,1,photo,36,pencil,4.775342466,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1551,1,photo,37,pencil,4.279452055,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1552,1,photo,38,pencil,4.208219178,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1553,1,photo,39,pencil,4.263013699,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1554,1,photo,40,pencil,4.78630137,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1555,1,photo,41,pencil,3.978082192,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1556,1,photo,42,pencil,4.391780822,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1557,1,photo,43,pencil,4.391780822,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1558,1,photo,44,pencil,4.835616438,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1559,1,photo,45,pencil,4.043835616,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1560,1,photo,46,pencil,4.797260274,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1561,1,photo,47,pencil,4.153424658,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1562,1,photo,48,pencil,4.454794521,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1563,1,photo,49,pencil,4.610958904,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1564,1,photo,50,pencil,4.024657534,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1565,1,photo,51,pencil,4.994520548,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1566,1,photo,52,pencil,4.44109589,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1567,1,photo,53,pencil,4.290410959,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1568,1,photo,54,pencil,7.673972603,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1569,1,photo,55,pencil,7.928767123,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1570,1,photo,56,pencil,7.98,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1571,1,photo,57,pencil,7.926027397,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1572,1,photo,58,pencil,7.99,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1573,1,photo,59,pencil,6.101369863,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1574,1,photo,60,pencil,6.430136986,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1575,1,photo,61,pencil,6.575342466,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1576,1,photo,62,pencil,5.871232877,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1577,1,photo,63,pencil,7.717808219,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1578,1,photo,64,pencil,7.728767123,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1579,1,cartoon,65,pencil,7.873972603,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1580,1,cartoon,66,pencil,7.350684932,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1581,1,cartoon,67,pencil,6.928767123,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1582,1,cartoon,68,pencil,7.504109589,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1583,1,cartoon,69,pencil,7.479452055,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1584,1,cartoon,70,pencil,7.164383562,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1585,1,cartoon,71,pencil,5.287671233,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1586,1,cartoon,72,pencil,7.301369863,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1587,1,cartoon,73,pencil,7.128767123,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1588,1,cartoon,74,pencil,7.194520548,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1589,1,cartoon,75,pencil,7.476712329,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1590,1,cartoon,76,pencil,6.873972603,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1591,1,cartoon,77,pencil,7.531506849,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1592,1,cartoon,78,pencil,7.115068493,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1593,1,cartoon,79,pencil,3.846575342,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1594,0,cartoon,80,pencil,4.057534247,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil sharpener,Near Distractor
1595,1,cartoon,81,pencil,3.6,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1596,1,cartoon,82,pencil,6.602739726,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1597,1,cartoon,83,pencil,5.249315068,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1598,1,cartoon,84,pencil,3.01369863,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1599,1,cartoon,85,pencil,3.246575342,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1600,1,cartoon,86,pencil,3.326027397,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1601,0,cartoon,87,pencil,3.265753425,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil sharpener,Near Distractor
1602,1,cartoon,88,pencil,3.871232877,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1603,0,cartoon,89,pencil,3.150684932,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil sharpener,Near Distractor
1604,1,cartoon,90,pencil,3.063013699,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1605,1,cartoon,91,pencil,3.495890411,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1606,1,cartoon,92,pencil,3.142465753,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1607,1,cartoon,93,pencil,3.77260274,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1608,0,cartoon,94,pencil,3.443835616,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil sharpener,Near Distractor
1609,0,cartoon,95,pencil,3.547945205,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil sharpener,Near Distractor
1610,1,cartoon,96,pencil,4.82739726,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1611,1,bw,97,pencil,4.517808219,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1612,1,bw,98,pencil,3.901369863,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1613,1,bw,99,pencil,4.783561644,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1614,1,bw,100,pencil,4.950684932,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1615,1,bw,101,pencil,3.134246575,15,pencil,pencil sharpener,towel,zipper,34.85914405373763,pencil,Target
1616,1,cartoon,102,comb,6.254794521,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1617,1,cartoon,103,comb,3.934246575,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1618,0,cartoon,104,comb,3.090410959,0,comb,brush,watch,bracelet,22.44276300486351,bracelet,Random
1619,1,cartoon,105,comb,6.161643836,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1620,1,cartoon,106,comb,6.430136986,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1621,1,cartoon,107,comb,6.235616438,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1622,1,cartoon,108,comb,6.980821918,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1623,1,cartoon,109,comb,6.495890411,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1624,1,cartoon,110,comb,6.021917808,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1625,1,cartoon,111,comb,6.778082192,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1626,1,cartoon,112,comb,6.621917808,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1627,1,cartoon,113,comb,6.580821918,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1628,1,cartoon,114,comb,6.901369863,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1629,1,cartoon,115,comb,6.942465753,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1630,1,cartoon,116,comb,5.350684932,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1631,1,cartoon,117,comb,6.032876712,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1632,1,cartoon,118,comb,3.347945205,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1633,1,cartoon,119,comb,5.463013699,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1634,1,cartoon,120,comb,6.18630137,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1635,1,cartoon,121,comb,4.843835616,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1636,0,cartoon,122,comb,3.720547945,0,comb,brush,watch,bracelet,22.44276300486351,watch,Random
1637,1,cartoon,123,comb,5.252054795,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1638,1,cartoon,124,comb,4.830136986,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1639,1,cartoon,125,comb,3.276712329,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1640,1,cartoon,126,comb,6.652054795,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1641,1,cartoon,127,comb,5.482191781,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1642,1,cartoon,128,comb,5.016438356,0,comb,brush,watch,bracelet,22.44276300486351,comb,Target
1643,0,cartoon,102,shoe,6.254794521,1,shoe,sock,medicine,telephone,23.43778889088626,sock,Near Distractor
1644,1,cartoon,103,shoe,3.934246575,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1645,0,cartoon,104,shoe,3.090410959,1,shoe,sock,medicine,telephone,23.43778889088626,sock,Near Distractor
1646,1,cartoon,105,shoe,6.161643836,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1647,1,cartoon,106,shoe,6.430136986,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1648,1,cartoon,107,shoe,6.235616438,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1649,1,cartoon,108,shoe,6.980821918,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1650,1,cartoon,109,shoe,6.495890411,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1651,1,cartoon,110,shoe,6.021917808,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1652,1,cartoon,111,shoe,6.778082192,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1653,1,cartoon,112,shoe,6.621917808,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1654,1,cartoon,113,shoe,6.580821918,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1655,1,cartoon,114,shoe,6.901369863,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1656,1,cartoon,115,shoe,6.942465753,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1657,0,cartoon,116,shoe,5.350684932,1,shoe,sock,medicine,telephone,23.43778889088626,sock,Near Distractor
1658,1,cartoon,117,shoe,6.032876712,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1659,1,cartoon,118,shoe,3.347945205,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1660,1,cartoon,119,shoe,5.463013699,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1661,1,cartoon,120,shoe,6.18630137,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1662,1,cartoon,121,shoe,4.843835616,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1663,0,cartoon,122,shoe,3.720547945,1,shoe,sock,medicine,telephone,23.43778889088626,telephone,Random
1664,0,cartoon,123,shoe,5.252054795,1,shoe,sock,medicine,telephone,23.43778889088626,sock,Near Distractor
1665,1,cartoon,124,shoe,4.830136986,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1666,1,cartoon,125,shoe,3.276712329,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1667,1,cartoon,126,shoe,6.652054795,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1668,1,cartoon,127,shoe,5.482191781,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1669,1,cartoon,128,shoe,5.016438356,1,shoe,sock,medicine,telephone,23.43778889088626,shoe,Target
1670,0,cartoon,102,chalk,6.254794521,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1671,0,cartoon,103,chalk,3.934246575,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
1672,0,cartoon,104,chalk,3.090410959,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
1673,0,cartoon,105,chalk,6.161643836,2,chalk,crayon,string,handkerchief,28.00434298542545,string,Random
1674,0,cartoon,106,chalk,6.430136986,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1675,0,cartoon,107,chalk,6.235616438,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
1676,0,cartoon,108,chalk,6.980821918,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
1677,1,cartoon,109,chalk,6.495890411,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
1678,0,cartoon,110,chalk,6.021917808,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1679,0,cartoon,111,chalk,6.778082192,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1680,1,cartoon,112,chalk,6.621917808,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
1681,1,cartoon,113,chalk,6.580821918,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
1682,0,cartoon,114,chalk,6.901369863,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1683,1,cartoon,115,chalk,6.942465753,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
1684,0,cartoon,116,chalk,5.350684932,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1685,1,cartoon,117,chalk,6.032876712,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
1686,0,cartoon,118,chalk,3.347945205,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1687,0,cartoon,119,chalk,5.463013699,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1688,0,cartoon,120,chalk,6.18630137,2,chalk,crayon,string,handkerchief,28.00434298542545,string,Random
1689,1,cartoon,121,chalk,4.843835616,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
1690,0,cartoon,122,chalk,3.720547945,2,chalk,crayon,string,handkerchief,28.00434298542545,string,Random
1691,0,cartoon,123,chalk,5.252054795,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1692,0,cartoon,124,chalk,4.830136986,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1693,0,cartoon,125,chalk,3.276712329,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1694,0,cartoon,126,chalk,6.652054795,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
1695,0,cartoon,127,chalk,5.482191781,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
1696,0,cartoon,128,chalk,5.016438356,2,chalk,crayon,string,handkerchief,28.00434298542545,string,Random
1697,0,cartoon,102,fork,6.254794521,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1698,0,cartoon,103,fork,3.934246575,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
1699,1,cartoon,104,fork,3.090410959,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1700,0,cartoon,105,fork,6.161643836,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1701,1,cartoon,106,fork,6.430136986,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1702,0,cartoon,107,fork,6.235616438,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
1703,0,cartoon,108,fork,6.980821918,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1704,0,cartoon,109,fork,6.495890411,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
1705,0,cartoon,110,fork,6.021917808,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1706,1,cartoon,111,fork,6.778082192,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1707,0,cartoon,112,fork,6.621917808,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1708,0,cartoon,113,fork,6.580821918,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1709,1,cartoon,114,fork,6.901369863,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1710,1,cartoon,115,fork,6.942465753,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1711,0,cartoon,116,fork,5.350684932,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1712,1,cartoon,117,fork,6.032876712,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1713,1,cartoon,118,fork,3.347945205,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1714,0,cartoon,119,fork,5.463013699,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1715,0,cartoon,120,fork,6.18630137,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1716,0,cartoon,121,fork,4.843835616,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
1717,1,cartoon,122,fork,3.720547945,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1718,1,cartoon,123,fork,5.252054795,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1719,1,cartoon,124,fork,4.830136986,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1720,0,cartoon,125,fork,3.276712329,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1721,0,cartoon,126,fork,6.652054795,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
1722,0,cartoon,127,fork,5.482191781,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
1723,1,cartoon,128,fork,5.016438356,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
1724,1,photo,102,cup,6.254794521,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1725,0,photo,103,cup,3.934246575,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
1726,0,photo,104,cup,3.090410959,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
1727,1,photo,105,cup,6.161643836,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1728,1,photo,106,cup,6.430136986,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1729,1,photo,107,cup,6.235616438,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1730,1,photo,108,cup,6.980821918,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1731,1,photo,109,cup,6.495890411,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1732,1,photo,110,cup,6.021917808,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1733,1,photo,111,cup,6.778082192,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1734,1,photo,112,cup,6.621917808,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1735,1,photo,113,cup,6.580821918,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1736,1,photo,114,cup,6.901369863,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1737,1,photo,115,cup,6.942465753,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1738,1,photo,116,cup,5.350684932,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1739,1,photo,117,cup,6.032876712,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1740,1,photo,118,cup,3.347945205,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1741,1,photo,119,cup,5.463013699,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1742,1,photo,120,cup,6.18630137,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1743,1,photo,121,cup,4.843835616,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1744,0,photo,122,cup,3.720547945,4,cup,bottle,soap,boots,21.082809429403188,soap,Random
1745,1,photo,123,cup,5.252054795,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1746,1,photo,124,cup,4.830136986,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1747,0,photo,125,cup,3.276712329,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
1748,1,photo,126,cup,6.652054795,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1749,1,photo,127,cup,5.482191781,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1750,1,photo,128,cup,5.016438356,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
1751,1,photo,102,shirt,6.254794521,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1752,1,photo,103,shirt,3.934246575,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1753,1,photo,104,shirt,3.090410959,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1754,1,photo,105,shirt,6.161643836,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1755,1,photo,106,shirt,6.430136986,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1756,1,photo,107,shirt,6.235616438,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1757,1,photo,108,shirt,6.980821918,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1758,1,photo,109,shirt,6.495890411,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1759,1,photo,110,shirt,6.021917808,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1760,1,photo,111,shirt,6.778082192,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1761,1,photo,112,shirt,6.621917808,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1762,1,photo,113,shirt,6.580821918,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1763,1,photo,114,shirt,6.901369863,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1764,1,photo,115,shirt,6.942465753,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1765,1,photo,116,shirt,5.350684932,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1766,1,photo,117,shirt,6.032876712,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1767,0,photo,118,shirt,3.347945205,5,shirt,hat,eraser,bucket,27.07115394207143,eraser,Random
1768,1,photo,119,shirt,5.463013699,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1769,1,photo,120,shirt,6.18630137,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1770,1,photo,121,shirt,4.843835616,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1771,1,photo,122,shirt,3.720547945,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1772,1,photo,123,shirt,5.252054795,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1773,1,photo,124,shirt,4.830136986,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1774,1,photo,125,shirt,3.276712329,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1775,1,photo,126,shirt,6.652054795,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1776,1,photo,127,shirt,5.482191781,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1777,1,photo,128,shirt,5.016438356,5,shirt,hat,eraser,bucket,27.07115394207143,shirt,Target
1778,1,photo,102,scissors,6.254794521,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1779,1,photo,103,scissors,3.934246575,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1780,1,photo,104,scissors,3.090410959,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1781,1,photo,105,scissors,6.161643836,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1782,1,photo,106,scissors,6.430136986,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1783,1,photo,107,scissors,6.235616438,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1784,1,photo,108,scissors,6.980821918,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1785,1,photo,109,scissors,6.495890411,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1786,1,photo,110,scissors,6.021917808,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1787,1,photo,111,scissors,6.778082192,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1788,1,photo,112,scissors,6.621917808,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1789,1,photo,113,scissors,6.580821918,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1790,1,photo,114,scissors,6.901369863,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1791,1,photo,115,scissors,6.942465753,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1792,1,photo,116,scissors,5.350684932,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1793,1,photo,117,scissors,6.032876712,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1794,1,photo,118,scissors,3.347945205,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1795,1,photo,119,scissors,5.463013699,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1796,1,photo,120,scissors,6.18630137,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1797,1,photo,121,scissors,4.843835616,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1798,0,photo,122,scissors,3.720547945,6,scissors,knife,bag,bib,29.771761397494483,knife,Near Distractor
1799,1,photo,123,scissors,5.252054795,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1800,1,photo,124,scissors,4.830136986,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1801,1,photo,125,scissors,3.276712329,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1802,1,photo,126,scissors,6.652054795,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1803,1,photo,127,scissors,5.482191781,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1804,1,photo,128,scissors,5.016438356,6,scissors,knife,bag,bib,29.771761397494483,scissors,Target
1805,1,photo,102,button,6.254794521,7,button,stone,stick,shovel,31.754578878000576,button,Target
1806,1,photo,103,button,3.934246575,7,button,stone,stick,shovel,31.754578878000576,button,Target
1807,0,photo,104,button,3.090410959,7,button,stone,stick,shovel,31.754578878000576,stone,Near Distractor
